time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492448013.5720615,-0.96029,0.9986180158450219,-690.9514077248216,-0.27899,-1.5673847097125266,-464.4566702241088,0.705,0.01592090709462246,0.5560893279548746
1492448013.6373127,-0.96858,0.9624845299542257,-694.7307131133539,-0.24869,-1.5784458351461528,-435.47479272853195,0.71,0.046979978576438874,0.5642995238581392
1492448013.7027743,-0.97592,0.9320047678898917,-684.5866371362406,-0.21814,-1.5867801820751517,-403.4481373790525,0.715,0.06845771563190706,0.5473038971272015
1492448013.7722092,-0.98229,0.8924164616875813,-697.3573052851907,-0.18738,-1.5967939158455013,-379.23957905951033,0.72,0.10131393688539525,0.5611557781591092
1492448013.835659,-0.98769,0.8492583468542454,-717.1133293474419,-0.15643,-1.6067757973013608,-357.839617483426,0.725,0.13527401579896559,0.5760451290856232
1492448013.9024787,-0.99211,0.8045233310753578,-738.2732036303311,-0.12533,-1.6153566277788804,-335.6507424983292,0.73,0.16980316276842133,0.5904920102990241
1492448013.9736557,-0.99556,0.7703478654278848,-731.7479673692329,-0.094108,-1.620410614362756,-307.70109818744646,0.735,0.19272864261756695,0.5738448067041279
1492448014.0405564,-0.99803,0.7287255530792472,-743.7463856212906,-0.062791,-1.6257378947100765,-283.73298545393254,0.74,0.2269460538052921,0.5877828218937986
1492448014.1052523,-0.99951,0.684173353963529,-761.297213496454,-0.031411,-1.629818241339542,-259.64922819952744,0.745,0.2620660529219476,0.6022397116972312
1492448014.1668086,-1.0,0.6385367609962485,-779.3409797445414,-1.837e-16,-1.632632104170153,-235.41701702911118,0.75,0.29753866732722756,0.6157626466289388
1492448014.234443,-0.99951,0.603936365521333,-768.9350551530151,0.031411,-1.633370823410759,-209.1269692150076,0.755,0.32077614079517414,0.5967150550266784
1492448014.301927,-0.99803,0.5733524386568504,-750.1976002370436,0.062791,-1.632513250153897,-182.16540336235522,0.76,0.34316103698240585,0.5779192286642831
1492448014.3704123,-0.99556,0.5441295705688856,-730.449291623613,0.094108,-1.6310608054663687,-156.99876210936296,0.765,0.36550947593381933,0.5614021886953844
1492448014.4336286,-0.99211,0.5153121251026712,-712.0878971001986,0.12533,-1.6288492169813622,-133.02170812948592,0.77,0.3879852637254291,0.5472897309778614
1492448014.5005949,-0.98769,0.46373010216279503,-750.1632773733986,0.15643,-1.6248692010516659,-107.6873328425169,0.775,0.43568451959063603,0.5985870267854699
1492448014.5656152,-0.98229,0.42678606013910686,-748.8189505650632,0.18738,-1.6205893729857814,-84.65713796081985,0.78,0.46026352572441587,0.585090033708748
