time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492453312.8883548,0.0094232,1.4640047673743057,155.21781238089565,-0.29985,0.13530894652577477,-293.6170977079375,0.495,-0.37350709239346536,0.3668939848230968
1492453312.946331,3.6739e-17,1.4708268446156194,152.98057940909248,-0.3,0.11910121378193338,-297.25571382681375,0.5,-0.37284060665478735,0.32229822210357173
1492453313.0030575,-0.0094232,1.4784170808455086,152.840473759966,-0.29985,0.09728008479696938,-313.8377475034599,0.505,-0.3709516555679109,0.2864112509826061
1492453313.0589185,-0.018837,1.4837359046942147,147.3041878443194,-0.29941,0.08027129057867166,-316.9759935916791,0.51,-0.3782607898690813,0.23184731960480442
1492453313.1177926,-0.028232,1.4867901684065605,137.03101743214572,-0.29867,0.06993257774088063,-303.8452178141193,0.515,-0.3819273564583918,0.19335453094549887
1492453313.177712,-0.0376,1.4891190743345235,126.25335849833726,-0.29763,0.05853561897861905,-294.8008483354555,0.52,-0.38004664383643805,0.17371070068750294
1492453313.2352614,-0.04693,1.4916932906636973,117.3444663032754,-0.29631,0.04509027137844044,-291.7155344692342,0.525,-0.3790832685995129,0.15423047402539775
1492453313.2928329,-0.056214,1.4939033966310975,108.62939714656413,-0.29469,0.029836154043028827,-293.3082191165956,0.53,-0.3490268944315873,0.210598480287718
1492453313.350469,-0.065443,1.4970827838045382,103.26258649480495,-0.29278,0.01383270952327672,-296.49681109620883,0.535,-0.31750597447221196,0.2635511994229457
1492453313.408979,-0.074607,1.5027570371054322,104.4806170845417,-0.29057,-0.008668761368342066,-314.7905539307673,0.54,-0.27911714305503343,0.32715015296580346
1492453313.467748,-0.083697,1.506455304770785,100.84465727156645,-0.28809,-0.020147040846509947,-304.63581472347335,0.545,-0.2666010395026115,0.3174596745956243
1492453313.5267625,-0.092705,1.509828052305139,96.866201368531,-0.28532,-0.03450888892506547,-302.5627036628859,0.55,-0.24057591236752307,0.34306987431033187
1492453313.5840268,-0.10162,1.513183081198637,93.31956281943901,-0.28226,-0.05482480811428206,-314.9254178127741,0.555,-0.17602165482461496,0.46264492164610593
1492453313.6443548,-0.11044,1.5159867981326771,88.88171364399562,-0.27893,-0.06668326661784331,-305.66059237794985,0.56,-0.16614594329318955,0.42920346166875023
